省,市,区（县）,小区名称,房屋面积,房屋类型（室）,房屋类型（厅）,房屋类型（卫）,总层数,楼层部位,房屋朝向,房屋建设年代,总价,单价
江苏省,苏州市,工业园区,万科玲珑湾十一区,135,3,2,,31,低,南北,2005,585,43333
江苏省,苏州市,工业园区,万科玲珑湾十一区,139,3,2,,31,高,南北,2005,650,46763
江苏省,苏州市,工业园区,万科玲珑湾十一区,139,3,2,,31,高,南北,2005,650,46763
江苏省,苏州市,工业园区,万科玲珑湾十一区,139,3,2,,31,高,南北,2005,650,46763
江苏省,苏州市,工业园区,万科玲珑湾十一区,167,3,2,,31,中,南北,2005,800,47904
江苏省,苏州市,工业园区,万科玲珑湾十一区,137,3,2,,31,中,南,2005,650,47252
江苏省,苏州市,工业园区,万科玲珑湾十一区,136,3,2,,31,中,南北,2005,615,45221
江苏省,苏州市,工业园区,万科玲珑湾十一区,167,3,2,,31,中,南北,2005,800,47904
江苏省,苏州市,工业园区,万科玲珑湾十一区,137,3,2,,31,中,南,2005,650,47252
江苏省,苏州市,工业园区,万科玲珑湾十一区,136,3,2,,31,中,南北,2005,615,45221
江苏省,苏州市,工业园区,万科玲珑湾十一区,136,3,2,,31,中,南北,2005,615,45221
江苏省,苏州市,工业园区,万科玲珑湾十一区,137,3,2,,31,中,南,2005,650,47252
江苏省,苏州市,工业园区,万科玲珑湾十一区,167,3,2,,31,中,南北,2005,800,47904
江苏省,苏州市,工业园区,万科玲珑湾四区,143,3,2,,30,低,南北,2005,640,44674
江苏省,苏州市,工业园区,万科玲珑湾四区,309,4,2,,28,低,南北,2005,1380,44623
江苏省,苏州市,工业园区,万科玲珑湾四区,194,3,2,,25,低,南北,2005,808,41649
江苏省,苏州市,工业园区,万科玲珑湾四区,194,3,2,,25,低,南北,2005,846,43608
江苏省,苏州市,工业园区,万科玲珑湾四区,240,4,2,,23,低,南北,2005,1170,48647
江苏省,苏州市,工业园区,万科玲珑湾四区,309,4,2,,28,低,南北,2005,1380,44623
江苏省,苏州市,工业园区,万科玲珑湾四区,309,4,2,,28,低,南北,2005,1380,44623
江苏省,苏州市,工业园区,万科玲珑湾四区,143,3,2,,30,低,南北,2005,640,44674
江苏省,苏州市,工业园区,万科玲珑湾四区,240,4,2,,23,低,南北,2005,1170,48647
江苏省,苏州市,工业园区,万科玲珑湾四区,309,4,2,,28,低,南北,2005,1380,44623
江苏省,苏州市,工业园区,万科玲珑湾四区,194,3,2,,25,低,南北,2005,808,41649
江苏省,苏州市,工业园区,万科玲珑湾四区,240,4,2,,23,低,南北,2005,1170,48647
江苏省,苏州市,工业园区,万科玲珑湾四区,124,3,2,,30,高,南,2005,580,46774
江苏省,苏州市,工业园区,万科玲珑湾四区,380,4,3,,23,高,南北,2005,2000,52632
江苏省,苏州市,工业园区,万科玲珑湾四区,124,3,2,,30,高,南,2005,580,46774
江苏省,苏州市,工业园区,万科玲珑湾四区,124,3,2,,30,高,南,2005,580,46774
江苏省,苏州市,工业园区,万科玲珑湾四区,124,3,2,,30,高,南,2005,580,46774
江苏省,苏州市,工业园区,万科玲珑湾四区,309,5,3,,28,中,南北,2005,1650,53398
江苏省,苏州市,工业园区,万科玲珑湾四区,309,4,2,,28,中,南北,2005,1650,53398
江苏省,苏州市,工业园区,万科玲珑湾四区,239,4,2,,23,中,南北,2005,1450,60621
江苏省,苏州市,工业园区,万科玲珑湾四区,309,5,3,,28,中,南北,2005,1650,53398
江苏省,苏州市,工业园区,万科玲珑湾四区,309,5,3,,28,中,南北,2005,1650,53398
江苏省,苏州市,工业园区,万科玲珑湾四区,239,4,2,,23,中,南北,2005,1450,60621
江苏省,苏州市,工业园区,万科玲珑湾四区,309,5,3,,28,中,南北,2005,1650,53398
江苏省,苏州市,工业园区,万科玲珑湾四区,309,5,3,,28,中,南北,2005,1650,53398
江苏省,苏州市,工业园区,万科玲珑湾四区,309,4,2,,28,低,南北,2005,1380,44623
江苏省,苏州市,工业园区,万科玲珑湾四区,124,3,2,,30,高,南,2005,580,46774
江苏省,苏州市,工业园区,万科玲珑湾四区,124,3,2,,30,高,南,2005,580,46774
江苏省,苏州市,工业园区,万科玲珑湾四区,309,5,3,,28,中,南北,2005,1650,53398
江苏省,苏州市,工业园区,万科玲珑湾四区,309,5,3,,28,中,南北,2005,1650,53398
江苏省,苏州市,工业园区,万科玲珑湾天萃,171,3,2,2,33,中,南北,2013,720,42105
江苏省,苏州市,工业园区,万科玲珑湾五区,125,3,2,,19,高,南北,2005,612,48960
江苏省,苏州市,工业园区,万科玲珑湾五区,125,3,2,,24,低,南,2005,614,49002
江苏省,苏州市,工业园区,万科玲珑湾五区,125,3,2,,19,高,南北,2005,625,50000
江苏省,苏州市,工业园区,万科玲珑湾五区,99,2,2,,19,中,南,2005,460,46185
江苏省,苏州市,工业园区,万科玲珑湾五区,125,3,2,,24,低,南,2005,614,49002
江苏省,苏州市,工业园区,万科玲珑湾五区,142,3,2,,24,低,南北,2005,610,42958
江苏省,苏州市,工业园区,万科玲珑湾五区,125,3,2,,24,高,南北,2005,600,48000
江苏省,苏州市,工业园区,万科玲珑湾五区,125,3,2,,19,高,南北,2005,612,48960
江苏省,苏州市,工业园区,万科玲珑湾五区,99,2,2,,19,中,南,2005,460,46185
江苏省,苏州市,工业园区,万科玲珑湾五区,125,3,2,,24,低,南,2005,614,49002
江苏省,苏州市,工业园区,万科玲珑湾五区,142,3,2,,24,低,南北,2005,610,42958
江苏省,苏州市,工业园区,万科玲珑湾五区,142,3,2,,24,低,南北,2005,610,42958
江苏省,苏州市,工业园区,万科玲珑湾五区,125,3,2,,24,高,南北,2005,600,48000
江苏省,苏州市,工业园区,万科玲珑湾五区,125,3,2,,24,高,南北,2005,600,48000
江苏省,苏州市,工业园区,万科玲珑湾五区,125,3,2,,19,高,南北,2005,612,48960
江苏省,苏州市,工业园区,万科玲珑湾五区,99,2,2,,19,中,南,2005,480,48193
江苏省,苏州市,工业园区,万科玲珑湾五区,125,3,2,,24,低,南,2005,614,49002
江苏省,苏州市,工业园区,万科玲珑湾五区,125,3,2,,24,低,南,2005,614,49002
江苏省,苏州市,工业园区,万科玲珑湾一区,260,4,2,,24,低,南北,2005,900,34615
江苏省,苏州市,工业园区,万科玲珑湾一区,260,4,2,,24,低,南北,2005,900,34615
江苏省,苏州市,工业园区,万科玲珑湾一区,260,4,2,,24,低,南北,2005,900,34615
江苏省,苏州市,工业园区,万科玲珑湾一区,260,4,2,,24,低,南北,2005,936,36000
江苏省,苏州市,工业园区,万科玲珑湾一区,260,4,2,,24,低,南北,2005,936,36000
江苏省,苏州市,工业园区,万科玲珑湾一区,260,4,2,,24,高,南北,2005,880,33846
江苏省,苏州市,工业园区,万科玲珑湾一区,403,5,2,,24,高,南北,2005,1700,42163
江苏省,苏州市,工业园区,万科玲珑湾一区,260,4,2,,24,高,南北,2005,880,33846
江苏省,苏州市,工业园区,万科中粮本岸,268,,,,0,低,南,2007,1200,44776
江苏省,苏州市,工业园区,万科中粮本岸,313,,,,0,低,南北,2007,1150,36741
江苏省,苏州市,工业园区,万科中粮本岸,275,,,,0,低,南北,2007,1150,41818
江苏省,苏州市,工业园区,万科中粮本岸,258,,,,0,低,南北,2007,867,33605
江苏省,苏州市,工业园区,万科中粮本岸,275,,,,0,低,南北,2007,1050,38182
江苏省,苏州市,工业园区,万科中粮本岸,313,,,,0,低,南北,2007,1150,36741
江苏省,苏州市,工业园区,万科中粮本岸,250,,,,0,低,南北,2007,880,35200
江苏省,苏州市,工业园区,万科中粮本岸,258,,,,0,低,南北,2007,867,33605
江苏省,苏州市,工业园区,万科中粮本岸,250,4,3,3,0,低,,2009,710,28400
江苏省,苏州市,工业园区,万科中粮本岸,258,4,2,3,3,低,南,2011,860,33333
江苏省,苏州市,工业园区,万科中粮本岸,266,4,3,3,6,低,东,2007,760,28571
江苏省,苏州市,工业园区,万科中粮本岸,258,4,2,3,3,低,南,2011,860,33333
江苏省,苏州市,工业园区,万科中粮本岸,122,2,2,,6,高,南,2007,405,33197
江苏省,苏州市,工业园区,万科中粮本岸,266,4,3,3,6,高,南,2013,860,32331
江苏省,苏州市,工业园区,万科中粮本岸,250,4,3,3,6,高,南,2012,850,34000
江苏省,苏州市,工业园区,万科中粮本岸,266,4,3,3,6,高,南,2013,860,32331
江苏省,苏州市,工业园区,万科中粮本岸,266,4,3,3,6,高,南,2013,860,32331
江苏省,苏州市,工业园区,万科中粮本岸,266,4,3,3,6,高,南,2013,860,32331
江苏省,苏州市,工业园区,万科中粮本岸,250,4,3,3,6,高,南,2012,850,34000
江苏省,苏州市,工业园区,万科中粮本岸,250,4,3,3,6,高,南,2012,850,34000
江苏省,苏州市,工业园区,万科中粮本岸,266,4,3,3,6,高,南,2013,860,32331
江苏省,苏州市,工业园区,万科中粮本岸,265,4,3,,6,高,南北,2007,879,33053
江苏省,苏州市,工业园区,万科中粮本岸,280,4,2,,6,高,南,2007,970,34643
江苏省,苏州市,工业园区,万科中粮本岸,266,4,3,3,6,高,南,2013,860,32331
江苏省,苏州市,工业园区,万科中粮本岸,250,4,3,3,6,高,南,2012,850,34000
江苏省,苏州市,工业园区,万科中粮本岸,250,4,3,3,6,高,南,2012,850,34000
江苏省,苏州市,工业园区,万科中粮本岸,122,2,2,,6,高,南,2007,405,33197
江苏省,苏州市,工业园区,万科中粮本岸,266,4,3,3,6,高,南,2013,860,32331
江苏省,苏州市,工业园区,万科中粮本岸,250,4,3,3,6,高,南,2012,850,34000
江苏省,苏州市,工业园区,万科中粮本岸,250,4,3,3,6,高,南,2012,850,34000
江苏省,苏州市,工业园区,万科中粮本岸,266,4,2,,6,中,南北,2007,800,30075
江苏省,苏州市,工业园区,万科中粮本岸,250,4,3,,6,中,南北,2007,900,36000
江苏省,苏州市,工业园区,万科中粮本岸,249,4,2,,6,中,南北,2007,740,29719
江苏省,苏州市,工业园区,万科中粮本岸,266,4,2,,6,中,南北,2007,800,30075
江苏省,苏州市,工业园区,万科中粮本岸,266,4,2,,6,中,南北,2007,800,30075
江苏省,苏州市,工业园区,万科中粮本岸,249,4,2,,6,中,南北,2007,740,29719
江苏省,苏州市,工业园区,万科中粮本岸,250,4,3,,6,中,南北,2007,900,36000
江苏省,苏州市,工业园区,万科中粮本岸,266,4,2,,6,中,南北,2007,800,30075
江苏省,苏州市,工业园区,万科中粮本岸,250,4,3,,6,中,南北,2007,900,36000
江苏省,苏州市,工业园区,万科中粮本岸,266,4,2,,6,中,南北,2007,800,30075
江苏省,苏州市,工业园区,万科中粮逸庭,122,2,2,,6,高,暂无数据,2011,450,36885
江苏省,苏州市,工业园区,万科中粮逸庭,122,2,2,,6,高,南,2011,414,33934
江苏省,苏州市,工业园区,万杨香樟公寓,139,3,2,,11,低,南北,2002,350,25180
江苏省,苏州市,工业园区,万杨香樟公寓,153,3,2,,11,低,南北,2002,409,26727
江苏省,苏州市,工业园区,万杨香樟公寓,153,3,2,,11,低,南北,2002,409,26727
江苏省,苏州市,工业园区,万杨香樟公寓,139,3,2,,11,低,南北,2002,350,25180
江苏省,苏州市,工业园区,万杨香樟公寓,139,3,2,,11,低,南北,2002,350,25180
江苏省,苏州市,工业园区,万杨香樟公寓,155,3,2,,11,低,南北,2002,430,27742
江苏省,苏州市,工业园区,万杨香樟公寓,139,3,2,,11,低,南北,2002,350,25180
江苏省,苏州市,工业园区,万杨香樟公寓,139,3,2,,11,低,南北,2002,350,25180
江苏省,苏州市,工业园区,万杨香樟公寓,153,3,2,,11,低,南北,2004,409,26732
江苏省,苏州市,工业园区,万杨香樟公寓,139,3,2,,11,低,南北,2002,350,25180
江苏省,苏州市,工业园区,万杨香樟公寓,153,3,2,,11,低,南北,2002,409,26727
江苏省,苏州市,工业园区,万杨香樟公寓,264,4,3,,11,高,南北,2002,730,27652
江苏省,苏州市,工业园区,万杨香樟公寓,264,4,3,,11,高,南北,2002,730,27652
江苏省,苏州市,工业园区,万杨香樟公寓,264,4,3,,11,高,南北,2002,730,27652
江苏省,苏州市,工业园区,万杨香樟公寓,153,3,2,,11,中,南北,2002,500,32616
江苏省,苏州市,工业园区,万杨香樟公寓,153,3,2,,11,中,南北,2002,500,32616
江苏省,苏州市,工业园区,万杨香樟公寓,153,3,2,,11,中,南北,2002,500,32616
江苏省,苏州市,工业园区,万杨香樟公寓,153,3,2,2,11,中,南北,2002,453,29496
江苏省,苏州市,工业园区,万杨香樟公寓,153,3,2,,11,中,南北,2004,453,29496
江苏省,苏州市,工业园区,万杨香樟公寓,156,3,2,,11,中,暂无数据,2004,511,32756
江苏省,苏州市,工业园区,万杨香樟公寓,153,3,2,,11,中,南北,2002,500,32616
江苏省,苏州市,工业园区,万杨香樟公寓,153,3,2,,11,中,南北,2002,500,32616
江苏省,苏州市,工业园区,万杨香樟公寓,118,3,2,,12,低,南北,2002,357,30254
江苏省,苏州市,工业园区,万杨香樟公寓,122,2,2,,18,高,南北,2002,320,26088
江苏省,苏州市,工业园区,万杨香樟公寓,178,4,2,,18,低,南北,2002,495,27809
江苏省,苏州市,工业园区,万杨香樟公寓,118,3,2,,12,低,南北,2002,357,30254
江苏省,苏州市,工业园区,万杨香樟公寓,178,4,2,,18,低,南北,2002,495,27809
江苏省,苏州市,工业园区,万杨香樟公寓,118,3,2,,12,低,南北,2002,357,30254
江苏省,苏州市,工业园区,万杨香樟公寓,178,4,2,,18,低,南北,2002,495,27809
江苏省,苏州市,工业园区,万杨香樟公寓,118,3,2,,12,低,南北,2002,357,30254
江苏省,苏州市,工业园区,万杨香樟公寓,125,2,2,,16,高,南北,2002,360,28800
江苏省,苏州市,工业园区,万杨香樟公寓,147,3,2,,18,高,南北,2002,500,34014
江苏省,苏州市,工业园区,万杨香樟公寓,147,3,2,,18,高,南北,2002,500,34014
江苏省,苏州市,工业园区,万杨香樟公寓,178,4,2,,18,低,南北,2002,485,27247
江苏省,苏州市,工业园区,万杨香樟公寓,178,4,2,,18,低,南北,2002,495,27809
江苏省,苏州市,工业园区,万杨香樟公寓,118,3,2,,12,低,南北,2002,357,30254
江苏省,苏州市,工业园区,万杨香樟公寓,178,4,2,,18,低,南北,2002,495,27809
江苏省,苏州市,工业园区,万杨香樟公寓,118,3,2,,12,低,南北,2002,357,30254
江苏省,苏州市,工业园区,万杨香樟公寓,147,3,2,,18,高,南北,2002,500,34014
江苏省,苏州市,工业园区,万杨香樟公寓,123,2,2,,18,高,南北,2002,360,29268
江苏省,苏州市,工业园区,万杨香樟公寓,179,4,2,2,18,低,南北,2002,500,27933
江苏省,苏州市,工业园区,万杨香樟公寓,119,2,2,,18,低,南,2004,307,25677
江苏省,苏州市,工业园区,万杨香樟公寓,120,2,2,,18,低,暂无数据,2004,327,27250
江苏省,苏州市,工业园区,万杨香樟公寓,119,2,2,,18,低,南北,2004,345,28991
江苏省,苏州市,工业园区,万杨香樟公寓,179,4,2,,18,低,暂无数据,2004,495,27653
江苏省,苏州市,工业园区,万杨香樟公寓,122,2,2,,18,高,南北,2002,320,26088
江苏省,苏州市,工业园区,万杨香樟公寓,224,5,3,3,12,高,南北,2003,515,22991
江苏省,苏州市,工业园区,万杨香樟公寓,135,3,2,2,18,中,南,2002,325,24074
江苏省,苏州市,工业园区,万杨香樟公寓,140,3,2,2,18,中,南北,2002,350,25000
江苏省,苏州市,工业园区,网师花园,96,3,2,2,0,低,南,,395,41146
江苏省,苏州市,工业园区,网师花园,96,3,2,2,0,低,南,,395,41146
江苏省,苏州市,工业园区,网师花园,96,3,2,2,0,低,南,,395,41146
江苏省,苏州市,工业园区,网师花园,101,2,2,1,0,低,南,,330,32673
江苏省,苏州市,工业园区,网师花园,96,3,2,2,0,低,南,,395,41146
江苏省,苏州市,工业园区,网师花园,101,2,2,1,0,低,南,,330,32673
江苏省,苏州市,工业园区,唯锦苑,127,3,2,2,30,中,南,,186,14645
江苏省,苏州市,工业园区,唯锦苑,127,3,2,2,30,中,南,,186,14645
江苏省,苏州市,工业园区,唯锦苑,96,2,1,1,25,中,南,,148,15320
江苏省,苏州市,工业园区,唯锦苑,96,2,1,1,25,中,南,,148,15320
江苏省,苏州市,工业园区,唯锦苑,96,2,1,1,25,中,南,,148,15320
江苏省,苏州市,工业园区,唯锦苑,127,3,2,2,30,中,南,,186,14645
江苏省,苏州市,工业园区,唯锦苑,96,2,1,1,25,中,南,,148,15320
江苏省,苏州市,工业园区,唯锦苑,127,3,2,2,30,中,南,,186,14645
江苏省,苏州市,工业园区,唯锦苑,127,3,2,2,30,中,南,,186,14645
江苏省,苏州市,工业园区,唯锦苑,127,3,2,2,30,中,南,,186,14645
江苏省,苏州市,工业园区,唯锦苑,96,2,1,1,25,中,南,,148,15320
江苏省,苏州市,工业园区,唯锦苑,96,2,1,1,25,中,南,,148,15320
江苏省,苏州市,工业园区,唯锦苑,96,2,2,1,30,中,南,,148,15320
江苏省,苏州市,工业园区,唯锦苑,96,2,1,1,25,中,南,,148,15320
江苏省,苏州市,工业园区,唯锦苑,127,3,2,2,30,中,南,,186,14645
江苏省,苏州市,工业园区,唯锦苑,96,2,1,1,25,中,南,,148,15320
江苏省,苏州市,工业园区,唯锦苑,96,2,2,1,30,中,南,,148,15320
江苏省,苏州市,工业园区,唯锦苑,96,2,1,1,25,中,南,,148,15320
江苏省,苏州市,工业园区,维纳阳光花园北区,121,4,2,,0,低,,2015,580,47933
江苏省,苏州市,工业园区,维纳阳光花园北区,95,3,2,,5,高,南北,2012,240,25037
江苏省,苏州市,工业园区,维纳阳光花园北区,95,3,2,,5,高,南北,2012,240,25037
江苏省,苏州市,工业园区,维纳阳光花园北区,95,3,2,,5,高,南北,2012,240,25037
江苏省,苏州市,工业园区,维纳阳光花园北区,114,3,2,,5,中,南,2012,310,27193
江苏省,苏州市,工业园区,维纳阳光花园北区,96,3,2,,5,中,南北,2015,252,26250
江苏省,苏州市,工业园区,维纳阳光花园北区,120,3,2,2,7,中,南北,2013,350,29167
江苏省,苏州市,工业园区,维纳阳光花园北区,110,3,2,,7,中,南北,2015,315,28636
江苏省,苏州市,工业园区,维纳阳光花园北区,110,4,2,,7,中,南北,2015,290,26363
江苏省,苏州市,工业园区,维纳阳光花园北区,112,3,2,,7,中,南北,2015,286,25535
江苏省,苏州市,工业园区,维纳阳光花园北区,157,4,2,,7,高,南北,2012,370,23567
江苏省,苏州市,工业园区,维纳阳光花园北区,133,3,2,,11,中,南北,2012,288,21654
江苏省,苏州市,工业园区,维纳阳光花园北区,111,3,2,,7,中,南北,2012,280,25047
江苏省,苏州市,工业园区,维纳阳光花园北区,157,4,2,,7,高,南北,2012,370,23567
江苏省,苏州市,工业园区,维纳阳光花园北区,132,3,2,,11,中,南北,2012,350,26515
江苏省,苏州市,工业园区,维纳阳光花园北区,133,3,2,,11,中,南北,2012,288,21654
江苏省,苏州市,工业园区,维纳阳光花园北区,133,3,2,,11,中,南北,2012,288,21654
江苏省,苏州市,工业园区,维纳阳光花园北区,87,3,2,,18,低,南北,2012,195,22414
江苏省,苏州市,工业园区,维纳阳光花园北区,86,2,2,,18,低,南北,2012,185,21400
江苏省,苏州市,工业园区,维纳阳光花园北区,87,2,2,,18,低,南北,2012,200,22989
江苏省,苏州市,工业园区,维纳阳光花园北区,86,2,2,,18,低,南北,2012,185,21400
江苏省,苏州市,工业园区,维纳阳光花园北区,86,2,2,,18,低,南北,2012,195,22481
江苏省,苏州市,工业园区,维纳阳光花园北区,87,3,2,,18,低,南北,2012,195,22414
江苏省,苏州市,工业园区,维纳阳光花园北区,87,3,2,,18,低,南北,2012,195,22414
江苏省,苏州市,工业园区,维纳阳光花园北区,87,3,2,,18,低,南北,2012,195,22414
江苏省,苏州市,工业园区,维纳阳光花园北区,54,2,1,,18,低,南,2012,120,21858
江苏省,苏州市,工业园区,维纳阳光花园北区,87,3,2,,18,低,暂无数据,2015,185,21264
江苏省,苏州市,工业园区,维纳阳光花园北区,87,2,2,,18,低,南北,2015,172,19770
江苏省,苏州市,工业园区,维纳阳光花园北区,88,3,2,,18,低,南北,2015,210,23863
江苏省,苏州市,工业园区,维纳阳光花园北区,55,2,1,,18,低,南,2015,122,22181
江苏省,苏州市,工业园区,维纳阳光花园北区,87,3,2,,18,低,南北,2012,195,22414
江苏省,苏州市,工业园区,维纳阳光花园北区,86,2,2,,18,低,南北,2012,185,21400
江苏省,苏州市,工业园区,维纳阳光花园北区,87,3,2,,18,低,南北,2012,195,22414
江苏省,苏州市,工业园区,维纳阳光花园北区,55,2,2,,18,低,南,2012,125,22727
江苏省,苏州市,工业园区,维纳阳光花园北区,87,2,2,,18,高,南北,2012,190,21839
江苏省,苏州市,工业园区,维纳阳光花园北区,54,2,1,,18,高,南,2012,120,21934
江苏省,苏州市,工业园区,维纳阳光花园北区,87,2,2,,18,高,南北,2012,176,20230
江苏省,苏州市,工业园区,维纳阳光花园北区,87,2,2,,18,高,南北,2012,190,21839
江苏省,苏州市,工业园区,维纳阳光花园北区,87,2,2,,18,高,南北,2012,183,21034
江苏省,苏州市,工业园区,维纳阳光花园北区,88,3,1,,18,高,南北,2012,210,23864
江苏省,苏州市,工业园区,维纳阳光花园北区,86,2,2,,18,高,南北,2012,190,21978
江苏省,苏州市,工业园区,维纳阳光花园北区,87,3,1,,18,高,南北,2012,210,23932
江苏省,苏州市,工业园区,维纳阳光花园北区,87,2,2,,18,高,南北,2012,180,20690
江苏省,苏州市,工业园区,维纳阳光花园北区,87,2,2,,18,高,南北,2012,180,20690
江苏省,苏州市,工业园区,维纳阳光花园北区,87,2,2,,18,高,南北,2012,180,20690
江苏省,苏州市,工业园区,维纳阳光花园北区,86,2,2,,18,高,南北,2012,190,21978
江苏省,苏州市,工业园区,维纳阳光花园北区,87,2,2,,18,高,南北,2012,190,21839
江苏省,苏州市,工业园区,维纳阳光花园北区,86,2,2,,18,高,南北,2012,190,21978
江苏省,苏州市,工业园区,维纳阳光花园北区,54,2,1,,18,高,南北,2012,118,21501
江苏省,苏州市,工业园区,维纳阳光花园北区,55,2,1,,18,高,南,2012,117,21273
江苏省,苏州市,工业园区,维纳阳光花园北区,55,2,1,,18,高,南,2012,123,22364
江苏省,苏州市,工业园区,维纳阳光花园北区,87,3,1,,18,高,南北,2012,210,23932
江苏省,苏州市,工业园区,维纳阳光花园北区,54,2,1,,18,高,南北,2012,122,22230
江苏省,苏州市,工业园区,维纳阳光花园北区,87,2,2,,18,高,南北,2015,185,21264
江苏省,苏州市,工业园区,维纳阳光花园北区,88,3,2,,18,高,暂无数据,2015,210,23863
江苏省,苏州市,工业园区,维纳阳光花园北区,87,2,2,,18,高,南北,2015,184,21149
江苏省,苏州市,工业园区,维纳阳光花园北区,87,2,2,,18,高,南北,2015,190,21839
江苏省,苏州市,工业园区,维纳阳光花园北区,87,3,2,,18,高,暂无数据,2015,190,21839
江苏省,苏州市,工业园区,维纳阳光花园北区,87,2,2,,18,高,南北,2015,185,21264
江苏省,苏州市,工业园区,维纳阳光花园北区,55,2,1,,18,高,暂无数据,2015,116,21090
江苏省,苏州市,工业园区,维纳阳光花园北区,55,2,1,,18,高,南,2015,117,21272
江苏省,苏州市,工业园区,维纳阳光花园北区,87,2,2,,18,高,南北,2012,180,20690
江苏省,苏州市,工业园区,维纳阳光花园北区,87,2,2,,18,高,南北,2012,165,18966
江苏省,苏州市,工业园区,维纳阳光花园北区,86,2,2,,18,高,南北,2012,190,21978
江苏省,苏州市,工业园区,维纳阳光花园北区,87,2,2,,18,高,南北,2012,176,20230
江苏省,苏州市,工业园区,维纳阳光花园北区,88,3,2,,18,中,南北,2012,230,26136
江苏省,苏州市,工业园区,维纳阳光花园北区,86,2,2,,18,中,南北,2012,186,21515
江苏省,苏州市,工业园区,维纳阳光花园北区,55,2,1,,18,中,南,2012,135,24545
江苏省,苏州市,工业园区,维纳阳光花园北区,88,3,2,,18,中,南北,2012,230,26136
江苏省,苏州市,工业园区,维纳阳光花园北区,86,2,2,,18,中,南北,2015,186,21515
江苏省,苏州市,工业园区,维纳阳光花园北区,54,2,1,,18,中,暂无数据,2015,128,23315
江苏省,苏州市,工业园区,维纳阳光花园北区,87,2,2,,18,中,南北,2015,210,24137
江苏省,苏州市,工业园区,维纳阳光花园北区,87,2,2,,18,中,南北,2012,205,23563
江苏省,苏州市,工业园区,维纳阳光花园南区,121,,,,0,低,南北,2012,500,41322
江苏省,苏州市,工业园区,维纳阳光花园南区,122,,,,0,低,南北,2012,540,44262
江苏省,苏州市,工业园区,维纳阳光花园南区,121,,,,0,低,南北,2012,500,41322
江苏省,苏州市,工业园区,维纳阳光花园南区,122,,,,0,低,南北,2012,545,44672
江苏省,苏州市,工业园区,维纳阳光花园南区,122,,,,0,低,南北,2012,545,44672
江苏省,苏州市,工业园区,维纳阳光花园南区,122,4,2,,0,低,,2015,500,40983
江苏省,苏州市,工业园区,维纳阳光花园南区,122,,,,0,低,南北,2012,545,44672
江苏省,苏州市,工业园区,维纳阳光花园南区,121,,,,0,低,南北,2012,500,41322
江苏省,苏州市,工业园区,维纳阳光花园南区,153,5,2,,5,高,南北,2012,380,24720
江苏省,苏州市,工业园区,维纳阳光花园南区,156,4,2,,5,高,南北,2012,450,28683
江苏省,苏州市,工业园区,维纳阳光花园南区,156,4,2,,5,高,南北,2012,450,28683
江苏省,苏州市,工业园区,维纳阳光花园南区,116,3,2,,5,中,暂无数据,2015,328,28275
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,1,,27,低,南,2012,170,21795
江苏省,苏州市,工业园区,维纳阳光花园南区,81,3,2,,27,低,南北,2012,195,23979
江苏省,苏州市,工业园区,维纳阳光花园南区,118,3,2,,27,低,南北,2012,290,24390
江苏省,苏州市,工业园区,维纳阳光花园南区,126,3,2,,20,低,南北,2012,265,21032
江苏省,苏州市,工业园区,维纳阳光花园南区,81,3,2,,27,低,南北,2012,195,23979
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,1,,27,低,南,2012,170,21795
江苏省,苏州市,工业园区,维纳阳光花园南区,101,3,2,,27,低,南北,2012,220,21703
江苏省,苏州市,工业园区,维纳阳光花园南区,118,3,2,,27,低,南北,2012,290,24390
江苏省,苏州市,工业园区,维纳阳光花园南区,78,2,2,,27,低,南,2012,180,22907
江苏省,苏州市,工业园区,维纳阳光花园南区,81,3,2,,27,低,南北,2012,195,23979
江苏省,苏州市,工业园区,维纳阳光花园南区,101,3,2,,27,低,南北,2012,235,23267
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,1,,27,低,南,2012,170,21795
江苏省,苏州市,工业园区,维纳阳光花园南区,126,3,2,,20,低,南北,2012,265,21032
江苏省,苏州市,工业园区,维纳阳光花园南区,81,3,2,,20,高,南,2012,180,22135
江苏省,苏州市,工业园区,维纳阳光花园南区,128,3,2,,27,高,南北,2012,300,23438
江苏省,苏州市,工业园区,维纳阳光花园南区,78,2,2,,27,高,南,2012,175,22270
江苏省,苏州市,工业园区,维纳阳光花园南区,128,3,2,,27,高,南北,2012,280,21875
江苏省,苏州市,工业园区,维纳阳光花园南区,108,3,2,,27,高,南北,2012,253,23426
江苏省,苏州市,工业园区,维纳阳光花园南区,128,3,2,,27,高,南北,2012,300,23438
江苏省,苏州市,工业园区,维纳阳光花园南区,118,3,2,,27,高,南北,2012,280,23729
江苏省,苏州市,工业园区,维纳阳光花园南区,128,3,2,,27,高,南北,2012,300,23438
江苏省,苏州市,工业园区,维纳阳光花园南区,128,3,2,,27,高,南北,2012,280,21875
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,2,,27,中,南,2012,177,22525
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,1,,27,中,南北,2012,168,21379
江苏省,苏州市,工业园区,维纳阳光花园南区,78,3,2,,27,中,南,2012,180,22907
